home_team,away_team,home_team_prob,result,odds 1,odds 2,date
BOS,HOU,0.5435520757893509,0,2.8,1.46,2025-11-01
CHO,MIN,0.6487068804796248,0,2.8,1.46,2025-11-01
DET,DAL,0.661284652318056,0,1.33,3.45,2025-11-01
IND,GSW,0.579071211353252,0,4.7,1.21,2025-11-01
MIL,SAC,0.652997097583327,0,1.44,2.85,2025-11-01
WAS,ORL,0.23666938502515303,0,3.95,1.27,2025-11-01
