home_team,away_team,home_team_prob,result,odds 1,odds 2,date
ATL,ORL,0.48532085691470994,0,2.36,1.62,2025-11-04
CHI,PHI,0.5072738274955686,0,1.87,1.95,2025-11-04
GSW,PHO,0.6734516215887786,0,1.27,3.95,2025-11-04
LAC,OKC,0.4779194882186819,0,3.4,1.34,2025-11-04
NOP,CHO,0.3454983672038794,0,1.56,2.5,2025-11-04
TOR,MIL,0.6147809401462493,0,1.65,2.3,2025-11-04
