home_team,away_team,home_team_prob,result,odds 1,odds 2,date
CHO,ORL,0.6841786759261168,0,2.24,1.68,2025-10-30
MIL,GSW,0.6367808565490992,0,2.3,1.65,2025-10-30
OKC,WAS,0.7303121018259949,0,1.09,8.0,2025-10-30
SAS,MIA,0.7164390958770491,0,1.42,2.95,2025-10-30
