home_team,away_team,home_team_prob,result,odds 1,odds 2,date
ATL,OKC,0.5140803937138909,0,3.5,1.32,2025-10-25
DEN,PHO,0.682780981492606,0,1.12,6.75,2025-10-25
MEM,IND,0.5286262464380135,0,1.74,2.14,2025-10-25
ORL,CHI,0.4893812844699602,0,1.41,3.0,2025-10-25
PHI,CHO,0.6268269368540074,0,1.51,2.64,2025-10-25
