home_team,away_team,home_team_prob,result,odds 1,odds 2,date
ATL,LAL,0.610435958286012,0,2.3,1.65,2025-11-08
CLE,CHI,0.6546367596810898,0,1.29,3.75,2025-11-08
DEN,IND,0.7128766497631749,0,1.17,5.4,2025-11-08
LAC,PHO,0.5419451883641284,0,1.54,2.54,2025-11-08
MIA,POR,0.5550670678251212,0,2.3,1.65,2025-11-08
PHI,TOR,0.5705954453899591,0,1.52,2.6,2025-11-08
SAS,NOP,0.7080034964934491,0,1.17,5.25,2025-11-08
WAS,DAL,0.2831689899957275,0,2.5,1.56,2025-11-08
